"cluster_id"	"lemma"	"intracluster_fit_percentage"
53	"περίθεσις"	37.3
53	"κέλευσμα"	36
53	"τριακοντατρεῖς"	34.7
53	"ἱκανόω"	33.3
53	"ὠφέλημα"	32
53	"Ὠβήδ"	30.7
53	"ἀπαναισχυντέω"	29.3
53	"Φιλαδελφία"	28
53	"διηθέω"	26.7
53	"ψωμός"	25.3
53	"ῥαφίς"	24
53	"δάμαλις"	22.7
53	"εἰκοσιεπτά"	21.3
53	"περιστροφή"	20
53	"ἔκθαμβος"	18.7
53	"κίδαρις"	17.3
53	"ζυγός"	16
53	"ὑπερνικάω"	14.7
53	"ἀφεδρών"	13.3
53	"ἐγρήγορος"	12
53	"περιβόλαιον"	10.7
53	"διαταγή"	9.3
53	"ματαιόω"	8
53	"ὑπερεντυγχάνω"	6.7
53	"παρακύπτω"	5.3
53	"ἀναποιέω"	4
53	"αὖλαξ"	2.7
53	"σεμίδαλις"	1.3
53	"σίκλος"	0
54	"προΐστημι"	100
54	"ἐπιτρέπω"	98.7
54	"ἐπιτάσσω"	97.3
54	"παραλαμβάνω"	96
54	"καταλύω"	94.7
54	"στρατεία"	93.3
54	"ὑπακούω"	92
54	"ἡγεμών"	90.7
54	"ἐγχειρίζω"	89.3
54	"δυναστεία"	88
54	"στρατηγία"	86.7
54	"τύραννος"	85.3
54	"πολεμέω"	84
54	"στρατηγέω"	82.7
54	"τυραννεύω"	81.3
54	"δυνάστης"	80
54	"Ἕλλην"	78.7
54	"παραδίδωμι"	77.3
54	"συμμαχέω"	76
54	"ὑπήκοος"	74.7
54	"συναγωνίζομαι"	73.3
54	"Ἑλλάς"	72
54	"ὑποτάσσω"	70.7
54	"αἱρέω"	69.3
54	"αὐτοκράτωρ"	68
54	"πολίτευμα"	66.7
54	"βάρβαρος"	65.3
54	"ἰδιώτης"	64
54	"σύμβουλος"	62.7
54	"στρατηγός"	61.3
54	"σύμμαχος"	60
54	"ἡγεμονία"	58.7
54	"κοινωνός"	57.3
54	"καθίστημι"	56
54	"Ῥωμαῖος"	54.7
54	"ἀντί"	53.3
54	"Λακεδαιμόνιος"	52
54	"ἄρχων"	50.7
54	"Διονύσιος"	49.3
54	"Ἀχαιός"	48
54	"καταπολεμέω"	46.7
54	"βοηθέω"	45.3
54	"ἀποτίθημι"	44
54	"σύμπας"	42.7
54	"συνεργός"	41.3
54	"πολιτεύω"	40
54	"σχεδόν"	38.7
54	"Ἑλληνικός"	37.3
54	"ἐξουσία"	36
54	"στρατεύω"	34.7
54	"κατάλυσις"	33.3
54	"χειροτονέω"	32
54	"Καρχηδόνιος"	30.7
54	"ἀναγορεύω"	29.3
54	"Ἀθηναῖος"	28
54	"πειθαρχέω"	26.7
54	"ἐπιθυμέω"	25.3
54	"πρόθυμος"	24
54	"προστάτης"	22.7
54	"Κορίνθιος"	21.3
54	"πόλεμος"	20
54	"πολιτεία"	18.7
54	"τυραννίς"	17.3
54	"Ἰουδαῖος"	16
54	"οἰκουμένη"	14.7
54	"Πάρθοι"	13.3
54	"Συράκουσαι"	12
54	"βασιλεία"	10.7
54	"ἔθνος"	9.3
54	"Αὔγουστος"	8
54	"συναίρω"	6.7
54	"διάλεκτος"	5.3
54	"ἐπίταγμα"	4
54	"καταδείκνυμι"	2.7
54	"φόρος"	1.3
54	"σατραπεία"	0
55	"μετακαλέω"	100
55	"ἡγεμονεύω"	98.6
55	"καταπονέω"	97.3
55	"διοδεύω"	95.9
55	"πλατύνω"	94.6
55	"ἐντρυφάω"	93.2
55	"ὑπερμαχέω"	91.9
55	"ἀποκωλύω"	90.5
55	"πεύκη"	89.2
55	"ῥαίνω"	87.8
55	"ἄφιξις"	86.5
55	"σπορά"	85.1
55	"ἔχις"	83.8
55	"ἀποθλίβω"	82.4
55	"σφήν"	81.1
55	"Γαῖος"	79.7
55	"ἀποσκευάζω"	78.4
55	"μαῖα"	77
55	"εὐμένεια"	75.7
55	"τέρμα"	74.3
55	"τρυγάω"	73
55	"στερεόω"	71.6
55	"πίμπρημι"	70.3
55	"γύψ"	68.9
55	"πτήσσω"	67.6
55	"ἱλάσκομαι"	66.2
55	"περίβλημα"	64.9
55	"ἀπορρώξ"	63.5
55	"ἀγριαίνω"	62.2
55	"οἰνοχόος"	60.8
55	"εὐθηλής"	59.5
55	"ἱστάω"	58.1
55	"εὐσταθής"	56.8
55	"ὄσπριον"	55.4
55	"ἐκπετάζω"	54.1
55	"μαναά"	52.7
55	"προσωπεῖον"	51.4
55	"λιπαίνω"	50
55	"μόχθος"	48.6
55	"σχετλιάζω"	47.3
55	"γάζα"	45.9
55	"Ἐλιάβ"	44.6
55	"κυπάρισσος"	43.2
55	"ἔμμονος"	41.9
55	"ῥόα"	40.5
55	"δυστοκέω"	39.2
55	"βόλβιτος"	37.8
55	"κοδράντης"	36.5
55	"κέδρος"	35.1
55	"δευτεραῖος"	33.8
55	"πταρμός"	32.4
55	"πάρεσις"	31.1
55	"Ἐφραΐμ"	29.7
55	"βλαστός"	28.4
55	"πολυκέφαλος"	27
55	"ζηλέω"	25.7
55	"ὤχρα"	24.3
55	"ὑποκαίω"	23
55	"Στάχυς"	21.6
55	"ἀνάγνωσις"	20.3
55	"μεγαλαυχέω"	18.9
55	"ἀφρόνως"	17.6
55	"θαυμαστόω"	16.2
55	"ὑδρωπικός"	14.9
55	"ἀνεξικακία"	13.5
55	"Αἰμάν"	12.2
55	"κατασείω"	10.8
55	"στερέωμα"	9.5
55	"κάμπη"	8.1
55	"Βαναίας"	6.8
55	"ἱλαστήριος"	5.4
55	"κάρπιμος"	4.1
55	"ὀρφανία"	2.7
55	"Κηδάρ"	1.4
55	"τέρμινθος"	0
56	"γάρ"	100
56	"ἐκεῖνος"	98.6
56	"οὖν"	97.3
56	"ἀλλά"	95.9
56	"οὗτος"	94.6
56	"εἰ"	93.2
56	"ὅς"	91.9
56	"μέν"	90.5
56	"μόνος"	89.2
56	"δέω"	87.8
56	"οὕτως"	86.5
56	"ἐπειδή"	85.1
56	"ὡς"	83.8
56	"ὅτι"	82.4
56	"δή"	81.1
56	"τοιοῦτος"	79.7
56	"βούλομαι"	78.4
56	"αὐτός"	77
56	"τοίνυν"	75.7
56	"λέγω"	74.3
56	"δέ"	73
56	"ἵνα"	71.6
56	"ἐπεί"	70.3
56	"ἅπας"	68.9
56	"ἕτερος"	67.6
56	"ὅπως"	66.2
56	"νῦν"	64.9
56	"οἷος"	63.5
56	"ἄν"	62.2
56	"ὅσος"	60.8
56	"πᾶς"	59.5
56	"ἄλλος"	58.1
56	"οὐ"	56.8
56	"φημί"	55.4
56	"πρῶτος"	54.1
56	"ἐάν"	52.7
56	"ποιέω"	51.4
56	"ἐθέλω"	50
56	"ἔχω"	48.6
56	"ποτέ"	47.3
56	"δύναμαι"	45.9
56	"τις"	44.6
56	"πολύς"	43.2
56	"ἤδη"	41.9
56	"λόγος"	40.5
56	"μή"	39.2
56	"διά"	37.8
56	"πείθω"	36.5
56	"ἐγώ"	35.1
56	"εἰμί"	33.8
56	"γίγνομαι"	32.4
56	"ὅλος"	31.1
56	"εἷς"	29.7
56	"τε"	28.4
56	"δείκνυμι"	27
56	"κατά"	25.7
56	"ὁ"	24.3
56	"ἀκούω"	23
56	"ἀρχή"	21.6
56	"καί"	20.3
56	"ἐκ"	18.9
56	"ἕκαστος"	17.6
56	"περί"	16.2
56	"ἄρχω"	14.9
56	"ἐπί"	13.5
56	"σύ"	12.2
56	"ὑπέρ"	10.8
56	"ῥᾴδιος"	9.5
56	"ἐν"	8.1
56	"μέρος"	6.8
56	"ἀπό"	5.4
56	"πρός"	4.1
56	"ἤ"	2.7
56	"θεός"	1.4
56	"κύριος"	0
57	"συντροχάζω"	100
57	"σπιλάς"	98.6
57	"σπατάλη"	97.3
57	"οἰνοποτέω"	95.9
57	"κατασπεύδω"	94.5
57	"Μέμμιος"	93.2
57	"προσκλίνω"	91.8
57	"ἔπω"	90.4
57	"διατήρησις"	89
57	"κερματιστής"	87.7
57	"ἀνάνευσις"	86.3
57	"λεπρόομαι"	84.9
57	"Ἄβος"	83.6
57	"ἐκγελάω"	82.2
57	"Ὀζά"	80.8
57	"κατακαυχάομαι"	79.5
57	"θα"	78.1
57	"ἀποκυλίω"	76.7
57	"Θαμνί"	75.3
57	"ἐπισχύω"	74
57	"πέλτης"	72.6
57	"συσείω"	71.2
57	"ἐκτομίας"	69.9
57	"Ὑγιαίνων"	68.5
57	"ἄθωος"	67.1
57	"ἀντανακλάω"	65.8
57	"ῥᾳδιούργημα"	64.4
57	"Ἀρνών"	63
57	"ἐγκρατεύω"	61.6
57	"ρίζη"	60.3
57	"στρατιῶτις"	58.9
57	"ἀποστέργω"	57.5
57	"εὔθικτος"	56.2
57	"Σάφα"	54.8
57	"ἀκηδιάω"	53.4
57	"Ἐσρών"	52.1
57	"Ῥαμεσσῆ"	50.7
57	"ἀθλοφόρος"	49.3
57	"ἀποσκορακίζω"	47.9
57	"ἀνυψόω"	46.6
57	"ἔκλαμψις"	45.2
57	"τρία"	43.8
57	"Θυάτειρα"	42.5
57	"συνεγείρω"	41.1
57	"Ἧλ"	39.7
57	"Γεδσών"	38.4
57	"περιούσιος"	37
57	"ἐραυνάω"	35.6
57	"διασταλάω"	34.2
57	"γενεσιουργός"	32.9
57	"σωτήριον"	31.5
57	"ἀναζώννυμι"	30.1
57	"Τάφνας"	28.8
57	"Ἰταβύριον"	27.4
57	"Ἐπιφανής"	26
57	"ἐξεκκλησιάζω"	24.7
57	"Μοολίς"	23.3
57	"ἐκακράκνυμι"	21.9
57	"Καάθ"	20.5
57	"Μεραρί"	19.2
57	"ἀδελφιδές"	17.8
57	"ἑδραίωμα"	16.4
57	"ὑακίνθινος"	15.1
57	"τροπός"	13.7
57	"ὀνυχίζω"	12.3
57	"δυσημερέω"	11
57	"Ζεβεδαῖος"	9.6
57	"ἰόομαι"	8.2
57	"Σοήνη"	6.8
57	"Μάγδωλος"	5.5
57	"Ἰσσάχαρ"	4.1
57	"νεόφυτος"	2.7
57	"ἀντιστήριγμα"	1.4
57	"ἀντάλλαγμα"	0
58	"παραπέμπω"	100
58	"ἀνασῴζω"	98.6
58	"προπέμπω"	97.3
58	"εἰσπέμπω"	95.9
58	"Ἀρσάκης"	94.5
58	"εὐνοῦχος"	93.2
58	"παλλακίς"	91.8
58	"ἀπελεύθερος"	90.4
58	"δορυφόρος"	89
58	"διπλασιάζω"	87.7
58	"θεράπων"	86.3
58	"ἑταίρα"	84.9
58	"Τύριος"	83.6
58	"αὐτομολέω"	82.2
58	"σπεῖρα"	80.8
58	"μνηστεύω"	79.5
58	"θεράπαινα"	78.1
58	"Κλεοπάτρη"	76.7
58	"εὔζωνος"	75.3
58	"βιβρώσκω"	74
58	"εἰσθέω"	72.6
58	"ἐπίλεκτος"	71.2
58	"δούλη"	69.9
58	"ἑκατοντάρχης"	68.5
58	"συμπίνω"	67.1
58	"καλλονή"	65.8
58	"νόθος"	64.4
58	"παιδίσκη"	63
58	"πελταστής"	61.6
58	"Τίμων"	60.3
58	"ἀποκαθαίρω"	58.9
58	"σύλληψις"	57.5
58	"ὁλκή"	56.2
58	"κιρνάω"	54.8
58	"Ἰάκωβος"	53.4
58	"Ἀχαϊκός"	52.1
58	"Ἀνδρέας"	50.7
58	"πολύτιμος"	49.3
58	"συναναφέρω"	47.9
58	"Σίμων"	46.6
58	"ὑπασπιστής"	45.2
58	"κατανόησις"	43.8
58	"ἔπαυλις"	42.5
58	"Ἰωνάθης"	41.1
58	"ῥῆγμα"	39.7
58	"ζωγραφέω"	38.4
58	"ἐπιγελάω"	37
58	"τοξότης"	35.6
58	"συνανάκειμαι"	34.2
58	"κρίθινος"	32.9
58	"καρύα"	31.5
58	"τάγμα"	30.1
58	"ἴλη"	28.8
58	"στρόφος"	27.4
58	"ἀκοντιστής"	26
58	"γλυφή"	24.7
58	"γνήσιος"	23.3
58	"ἄλευρον"	21.9
58	"Ἔδνα"	20.5
58	"πύρινος"	19.2
58	"φυλάρχης"	17.8
58	"σφενδονήτης"	16.4
58	"ἴκτερος"	15.1
58	"διαμαρτυρέω"	13.7
58	"ἀνεψιός"	12.3
58	"Ὀζιήλ"	11
58	"ὁμομήτριος"	9.6
58	"ἐντυπόω"	8.2
58	"συγκοινωνός"	6.8
58	"Κάϊν"	5.5
58	"Ἀνά"	4.1
58	"Ἄβελ"	2.7
58	"Ἰσκαριώθ"	1.4
58	"ὁμοπάτριος"	0
59	"ἀναποδίζω"	100
59	"ἀποικεσία"	98.6
59	"ἐξορμέω"	97.2
59	"στικτός"	95.8
59	"τριετής"	94.4
59	"ἑπταετής"	93.1
59	"Βηθφαγή"	91.7
59	"παραπομπή"	90.3
59	"ἐμπάσσω"	88.9
59	"περικαίω"	87.5
59	"Ἀντιόχεια"	86.1
59	"ἀνασταυρόω"	84.7
59	"ὑποστηρίζω"	83.3
59	"ταχινός"	81.9
59	"μεταχέω"	80.6
59	"ἐξοδεύω"	79.2
59	"διεγγελάω"	77.8
59	"τριετία"	76.4
59	"κόφινος"	75
59	"ἐπικαταλαμβάνω"	73.6
59	"διπλοίς"	72.2
59	"σπυρίς"	70.8
59	"πνικτός"	69.4
59	"ἑπτάκις"	68.1
59	"ὀψώνιον"	66.7
59	"σικάριος"	65.3
59	"ἀνυπονόητος"	63.9
59	"καμπύλος"	62.5
59	"κατανύω"	61.1
59	"διαπαύω"	59.7
59	"μακροχρόνιος"	58.3
59	"ἐνατενίζω"	56.9
59	"ἀντρώδης"	55.6
59	"διετής"	54.2
59	"μηνίζω"	52.8
59	"ἐπιμαίνομαι"	51.4
59	"ἀνακαίω"	50
59	"πανούργευμα"	48.6
59	"στηλογραφία"	47.2
59	"ἀλγηρός"	45.8
59	"ἐγκάθετος"	44.4
59	"ἐκκομιδή"	43.1
59	"τραχηλιάω"	41.7
59	"ἐπιστηρίζω"	40.3
59	"ἀντηχέω"	38.9
59	"Θάρα"	37.5
59	"ἀντιλάμπω"	36.1
59	"ἔνεδρος"	34.7
59	"αὐθεντία"	33.3
59	"δοκιμεῖον"	31.9
59	"προσθλίβω"	30.6
59	"ἐναποθνῄσκω"	29.2
59	"ἐξαρνέομαι"	27.8
59	"φαῦσις"	26.4
59	"θυμιάζω"	25
59	"φρύγιον"	23.6
59	"κατακενόω"	22.2
59	"μετοικεσία"	20.8
59	"καταβλέπω"	19.4
59	"κατασφαλίζομαι"	18.1
59	"ἐνακούω"	16.7
59	"πραιτώριον"	15.3
59	"πυξίον"	13.9
59	"κλάσμα"	12.5
59	"Ἐλιφάζ"	11.1
59	"θηριάλωτος"	9.7
59	"θηλυμανής"	8.3
59	"Οὐβάλ"	6.9
59	"ἀποστραφήω"	5.6
59	"περπερεύομαι"	4.2
59	"ἀνταναιρέω"	2.8
59	"ἱεράτευμα"	1.4
59	"ἱστάνω"	0
60	"πτοέω"	100
60	"ὀπώρα"	98.6
60	"μεθύω"	97.2
60	"ἄνεσις"	95.8
60	"ποικιλία"	94.4
60	"πλεονάκις"	93.1
60	"ἐπιτηρέω"	91.7
60	"κλάω"	90.3
60	"κομάω"	88.9
60	"ὑστερέω"	87.5
60	"ἀκμαῖος"	86.1
60	"καταψύχω"	84.7
60	"μολύνω"	83.3
60	"παρατηρέω"	81.9
60	"ἀπαγγελία"	80.6
60	"κορέννυμι"	79.2
60	"μεγαλοπρέπεια"	77.8
60	"δορά"	76.4
60	"νήφω"	75
60	"Ἰάσων"	73.6
60	"ἐνδιατρίβω"	72.2
60	"παιδοποιία"	70.8
60	"σπαράσσω"	69.4
60	"πρῴην"	68.1
60	"λευκαίνω"	66.7
60	"Χαιρέας"	65.3
60	"ἀντιμαρτυρέω"	63.9
60	"ὑπόδειγμα"	62.5
60	"πέρυσι"	61.1
60	"φανάω"	59.7
60	"συστροφή"	58.3
60	"ν"	56.9
60	"ἅπαξ"	55.6
60	"ἀποπλύνω"	54.2
60	"καταφιλέω"	52.8
60	"Μήδεια"	51.4
60	"σήμερον"	50
60	"Γοργίας"	48.6
60	"ἐπιτυχία"	47.2
60	"χθές"	45.8
60	"μεσόω"	44.4
60	"ἐπίτασις"	43.1
60	"Τιμόθεος"	41.7
60	"παλαίστρα"	40.3
60	"περιβολή"	38.9
60	"πάντοτε"	37.5
60	"ῥιπίζω"	36.1
60	"ὄζω"	34.7
60	"τρίς"	33.3
60	"αὔριον"	31.9
60	"μεταδιώκω"	30.6
60	"ὑποφαίνω"	29.2
60	"ἔκλειψις"	27.8
60	"ἀγωνιάω"	26.4
60	"ὁρκίζω"	25
60	"ὄμφαξ"	23.6
60	"νῆστις"	22.2
60	"ἔννομος"	20.8
60	"ἐπιδιώκω"	19.4
60	"γεωμετρία"	18.1
60	"παροινέω"	16.7
60	"ἐπιπολύ"	15.3
60	"διαζώννυμι"	13.9
60	"εὐχαριστέω"	12.5
60	"Ἐλισαβέτ"	11.1
60	"ἄπνοος"	9.7
60	"Στέφανος"	8.3
60	"ἐγγυάω"	6.9
60	"Ἡρωδιάς"	5.6
60	"ἀταραξία"	4.2
60	"Μακκαβαῖος"	2.8
60	"ἔκστασις"	1.4
60	"δίς"	0
61	"Ἀπελλῆς"	100
61	"κρεμάννυμι"	98.6
61	"θίς"	97.2
61	"βῶλος"	95.8
61	"εὕρημα"	94.4
61	"κατασπείρω"	93
61	"παίγνιον"	91.5
61	"ἀφρός"	90.1
61	"ἀναφύω"	88.7
61	"τέφρα"	87.3
61	"πηλός"	85.9
61	"Ἆπις"	84.5
61	"ἀνάχυσις"	83.1
61	"κόραξ"	81.7
61	"κόπρος"	80.3
61	"κορώνη"	78.9
61	"ῥύσις"	77.5
61	"ἰλύς"	76.1
61	"χειροποίητος"	74.6
61	"νεᾶνις"	73.2
61	"Μέμφις"	71.8
61	"λίνον"	70.4
61	"ὕαλος"	69
61	"βδελύσσομαι"	67.6
61	"διατρέχω"	66.2
61	"ψάμμος"	64.8
61	"ἁπλόω"	63.4
61	"κύκνος"	62
61	"ἐρυθριάω"	60.6
61	"ζωμός"	59.2
61	"κοιτών"	57.7
61	"συρίζω"	56.3
61	"κρίβανος"	54.9
61	"χρώς"	53.5
61	"πλίνθος"	52.1
61	"ἄκριτος"	50.7
61	"κροκόδειλος"	49.3
61	"στερίσκω"	47.9
61	"ἀγγελία"	46.5
61	"λέαινα"	45.1
61	"φοινίκεος"	43.7
61	"κείρω"	42.3
61	"διατήκω"	40.8
61	"ἀποπτύω"	39.4
61	"κατάδηλος"	38
61	"κατεσθίω"	36.6
61	"διάψαλμα"	35.2
61	"ἐπηρεάζω"	33.8
61	"πάσσαλος"	32.4
61	"ληρώδης"	31
61	"φαιός"	29.6
61	"πόκος"	28.2
61	"ὑπόλειμμα"	26.8
61	"φρύγανον"	25.4
61	"ἄφωνος"	23.9
61	"ἐκτυπόω"	22.5
61	"τύφω"	21.1
61	"οἰνοχοεύω"	19.7
61	"κύησις"	18.3
61	"πτέρυξ"	16.9
61	"Ἀντιόχειος"	15.5
61	"μνημόσυνον"	14.1
61	"κτίσμα"	12.7
61	"κεφαλίς"	11.3
61	"πλειστάκις"	9.9
61	"καλάμη"	8.5
61	"ἐκλεκτός"	7
61	"πάροικος"	5.6
61	"προσμειδιάω"	4.2
61	"ἄμμος"	2.8
61	"ἡδυσμός"	1.4
61	"πρωτοτόκιον"	0
62	"καρποφορέω"	100
62	"ἐγκαθίζω"	98.5
62	"διανέω"	97.1
62	"ψίθυρος"	95.6
62	"βλαστάνω"	94.1
62	"ἑπταπλάσιος"	92.6
62	"βραβεῖον"	91.2
62	"τηγανίζω"	89.7
62	"περίφρων"	88.2
62	"Βαιθσάν"	86.8
62	"προαύλιον"	85.3
62	"ἐπισκεπάω"	83.8
62	"στοιβή"	82.4
62	"Ἀμεσσίας"	80.9
62	"Ὦς"	79.4
62	"ναυαγέω"	77.9
62	"κατακληρόω"	76.5
62	"ἀκατασκεύαστος"	75
62	"συνολκή"	73.5
62	"φύραμα"	72.1
62	"Αἰλών"	70.6
62	"Μελχά"	69.1
62	"συγκλάω"	67.6
62	"ἀμετανόητος"	66.2
62	"ἐξάλειπτρον"	64.7
62	"ἑδράζω"	63.2
62	"βήρυλλος"	61.8
62	"πελεκάω"	60.3
62	"εὗρος"	58.8
62	"ἀνθέω"	57.4
62	"ἀορασία"	55.9
62	"χαρμοσύνη"	54.4
62	"αἰσχρότης"	52.9
62	"κληδών"	51.5
62	"ἀσπάλαθος"	50
62	"βοτρύδιον"	48.5
62	"γεῖσος"	47.1
62	"ἐπήλυτος"	45.6
62	"ἐκζέω"	44.1
62	"γρηγορέω"	42.6
62	"Παρεμβολή"	41.2
62	"σαρόω"	39.7
62	"καθιστάω"	38.2
62	"Βαρνή"	36.8
62	"Κάδης"	35.3
62	"Ζαρέ"	33.8
62	"Οὕτως"	32.4
62	"Σαλά"	30.9
62	"ἑτέρως"	29.4
62	"ζυμόω"	27.9
62	"στυππεῖον"	26.5
62	"Θερσά"	25
62	"Ἀζηκά"	23.5
62	"μέθυσμα"	22.1
62	"εὔγειος"	20.6
62	"Σιαγών"	19.1
62	"Λύδδα"	17.6
62	"Σιλουανός"	16.2
62	"τιθηνός"	14.7
62	"Σόδομα"	13.2
62	"εὐήκοος"	11.8
62	"Σελμανά"	10.3
62	"Γόμορρα"	8.8
62	"ζύμη"	7.4
62	"ἐρέω"	5.9
62	"ἀντιμετρέω"	4.4
62	"κλιμακτήρ"	2.9
62	"ὑποπόδιον"	1.5
62	"εἰκοσαετής"	0
63	"οἴομαι"	100
63	"καίτοι"	98.5
63	"ὅμως"	97.1
63	"ὑπολαμβάνω"	95.6
63	"δοκέω"	94.1
63	"φάσκω"	92.6
63	"νομίζω"	91.2
63	"ἔοικα"	89.7
63	"μέντοι"	88.2
63	"γιγνώσκω"	86.8
63	"κρατύς"	85.3
63	"ἡγέομαι"	83.8
63	"συγχωρέω"	82.4
63	"οἶδα"	80.9
63	"μήν"	79.4
63	"ἴσως"	77.9
63	"γε"	76.5
63	"ἆρα"	75
63	"πλήν"	73.5
63	"ἀγνοέω"	72.1
63	"ὁμολογέω"	70.6
63	"ἀποφαίνω"	69.1
63	"οὐκοῦν"	67.6
63	"ἄτοπος"	66.2
63	"λανθάνω"	64.7
63	"τάχα"	63.2
63	"προσήκω"	61.8
63	"προαιρέω"	60.3
63	"δήπου"	58.8
63	"ἔνειμι"	57.4
63	"πράσσω"	55.9
63	"μανθάνω"	54.4
63	"ἐπίσταμαι"	52.9
63	"οὐδείς"	51.5
63	"πάντως"	50
